YEAR,MONTH,BENE_STATE_ABRVTN,BENE_STATE_DESC,TOT_BENES,ORGNL_MDCR_BENES,MA_AND_OTH_BENES,ma_penetration
2018,December,WV,West Virginia,436753.0,301024.0,135729.0,0.31076832900976065
2018,December,WI,Wisconsin,1156243.0,678188.0,478055.0,0.41345547605477395
2018,December,WY,Wyoming,107950.0,103840.0,4110.0,0.038073182028717
2018,December,AS,American Samoa,4580.0,4370.0,210.0,0.04585152838427948
2018,December,GU,Guam,17161.0,17082.0,79.0,0.004603461336751938
2018,December,MP,Northern Mariana Islands,2425.0,2411.0,14.0,0.00577319587628866
2018,December,PR,Puerto Rico,745179.0,166363.0,578816.0,0.776747600241016
2018,December,VI,Virgin Islands,19900.0,19531.0,369.0,0.018542713567839195
2018,December,UK,Unknown,,,,
2018,December,FO,Foreign and Other Outlying Areas,465213.0,461988.0,3225.0,0.0069323084264627174
2019,Year,AL,Alabama,1046580.0,605606.0,440974.0,0.4213476275105582
2019,Year,AK,Alaska,100260.0,98601.0,1659.0,0.016546977857570318
2019,Year,AZ,Arizona,1325826.0,789189.0,536637.0,0.40475673278394
2019,Year,AR,Arkansas,637542.0,468459.0,169083.0,0.2652107625850532
2019,Year,CA,California,6277122.0,3528501.0,2748622.0,0.43787933387307115
2019,Year,CO,Colorado,911540.0,530673.0,380867.0,0.4178280711762512
2019,Year,CT,Connecticut,680355.0,398771.0,281585.0,0.41387951878063656
2019,Year,DE,Delaware,208276.0,174472.0,33805.0,0.16230866734525343
2019,Year,DC,District of Columbia,94055.0,75611.0,18444.0,0.1960980277497209
2019,Year,FL,Florida,4556578.0,2455760.0,2100818.0,0.4610516927395954
2019,Year,GA,Georgia,1727398.0,1040076.0,687322.0,0.397894405342602
2019,Year,HI,Hawaii,274090.0,148145.0,125945.0,0.45950235324163596
2019,Year,ID,Idaho,334440.0,220056.0,114384.0,0.342016505202727
2019,Year,IL,Illinois,2233198.0,1623772.0,609427.0,0.2728942977738651
2019,Year,IN,Indiana,1260555.0,857088.0,403467.0,0.32007092114187796
2019,Year,IA,Iowa,625191.0,483533.0,141659.0,0.22658515557645584
2019,Year,KS,Kansas,534908.0,434933.0,99975.0,0.1869012989149536
2019,Year,KY,Kentucky,928861.0,612676.0,316185.0,0.3404007704059057
2019,Year,LA,Louisiana,869788.0,534472.0,335316.0,0.385514631151499
2019,Year,ME,Maine,339396.0,217061.0,122336.0,0.3604520972551238
2019,Year,MD,Maryland,1036937.0,909402.0,127535.0,0.12299204291099652
2019,Year,MA,Massachusetts,1331264.0,997233.0,334031.0,0.25091266645834337
2019,Year,MI,Michigan,2064883.0,1198768.0,866115.0,0.41944991556422323
2019,Year,MN,Minnesota,1021809.0,555362.0,466447.0,0.4564913795043888
2019,Year,MS,Mississippi,601622.0,479361.0,122262.0,0.2032206269052661
2019,Year,MO,Missouri,1227435.0,770978.0,456457.0,0.3718787552905042
2019,Year,MT,Montana,230302.0,185885.0,44418.0,0.19286849441168552
2019,Year,NE,Nebraska,346141.0,288118.0,58022.0,0.1676253318734273
2019,Year,NV,Nevada,531553.0,331574.0,199979.0,0.3762164826461331
2019,Year,NH,New Hampshire,298732.0,243066.0,55666.0,0.18634093434918256
2019,Year,NJ,New Jersey,1615157.0,1133393.0,481764.0,0.2982768857764292
2019,Year,NM,New Mexico,421967.0,267850.0,154117.0,0.3652347221465186
2019,Year,NY,New York,3629579.0,2118522.0,1511057.0,0.41631742965230956
2019,Year,NC,North Carolina,1985245.0,1246713.0,738532.0,0.37201050751922304
2019,Year,ND,North Dakota,131042.0,106839.0,24203.0,0.18469650951603303
2019,Year,OH,Ohio,2339998.0,1323399.0,1016600.0,0.4344448157647998
2019,Year,OK,Oklahoma,738839.0,577099.0,161740.0,0.21891102121030429
2019,Year,OR,Oregon,863644.0,470219.0,393425.0,0.45554070890320547
2019,Year,PA,Pennsylvania,2732796.0,1567845.0,1164951.0,0.4262853868345826
2019,Year,RI,Rhode Island,220546.0,120094.0,100452.0,0.45546960724746766
2019,Year,SC,South Carolina,1075117.0,752447.0,322670.0,0.3001254747157751
2019,Year,SD,South Dakota,175578.0,138161.0,37418.0,0.21311326020344235
2019,Year,TN,Tennessee,1356704.0,812676.0,544027.0,0.40099166804255015
2019,Year,TX,Texas,4158826.0,2493502.0,1665325.0,0.40043151600956617
2019,Year,UT,Utah,400956.0,250918.0,150038.0,0.3742006604215924
2019,Year,VT,Vermont,147220.0,129423.0,17797.0,0.120887107729928
2019,Year,VA,Virginia,1509503.0,1176609.0,332894.0,0.22053218840903263
2019,Year,WA,Washington,1362042.0,898548.0,463494.0,0.34029347112644104
2019,Year,WV,West Virginia,438635.0,289831.0,148804.0,0.3392433344352366
2019,Year,WI,Wisconsin,1171943.0,661491.0,510453.0,0.4355612858304542
2019,Year,WY,Wyoming,109983.0,105040.0,4944.0,0.04495240173481356
2019,Year,AS,American Samoa,4569.0,4354.0,216.0,0.04727511490479317
2019,Year,GU,Guam,17349.0,17256.0,93.0,0.005360539512363825
2019,Year,MP,Northern Mariana Islands,2492.0,,,
2019,Year,PR,Puerto Rico,749870.0,160874.0,588996.0,0.7854641471188339
2019,Year,VI,Virgin Islands,19917.0,19477.0,440.0,0.022091680473966962
2019,Year,UK,Unknown,,,,
2019,Year,FO,Foreign and Other Outlying Areas,476942.0,473433.0,3509.0,0.007357288726931158
2019,January,AL,Alabama,1040294.0,608852.0,431442.0,0.41473083570606
2019,January,AK,Alaska,97932.0,96161.0,1771.0,0.01808397663685006
2019,January,AZ,Arizona,1312820.0,784614.0,528206.0,0.40234457122834816
2019,January,AR,Arkansas,634432.0,468954.0,165478.0,0.2608285836779986
2019,January,CA,California,6195438.0,3491140.0,2704298.0,0.43649827502107197
2019,January,CO,Colorado,897701.0,521750.0,375951.0,0.4187931170846418
2019,January,CT,Connecticut,673210.0,399963.0,273247.0,0.40588672182528485
2019,January,DE,Delaware,206032.0,173007.0,33025.0,0.1602906344645492
2019,January,DC,District of Columbia,93046.0,75646.0,17400.0,0.18700427745416245
2019,January,FL,Florida,4515157.0,2451595.0,2063562.0,0.45702995488307496
2019,January,GA,Georgia,1708400.0,1035975.0,672425.0,0.39359927417466634
2019,January,HI,Hawaii,270636.0,146115.0,124521.0,0.46010508579789827
2019,January,ID,Idaho,330296.0,218680.0,111616.0,0.33792719257877785
2019,January,IL,Illinois,2209519.0,1610993.0,598526.0,0.2708852017113227
2019,January,IN,Indiana,1249476.0,854798.0,394678.0,0.3158748147223316
2019,January,IA,Iowa,619323.0,480929.0,138394.0,0.2234601330807995
2019,January,KS,Kansas,529945.0,431366.0,98579.0,0.18601741690175397
2019,January,KY,Kentucky,922614.0,615402.0,307212.0,0.3329799894647166
2019,January,LA,Louisiana,861125.0,534741.0,326384.0,0.37902046741181594
2019,January,ME,Maine,336059.0,219407.0,116652.0,0.3471176192275761
2019,January,MD,Maryland,1024351.0,898186.0,126165.0,0.12316578985133025
2019,January,MA,Massachusetts,1316966.0,988880.0,328086.0,0.24912260453193172
2019,January,MI,Michigan,2044779.0,1194007.0,850772.0,0.41607039195922885
2019,January,MN,Minnesota,1009314.0,548772.0,460542.0,0.4562920954232281
2019,January,MS,Mississippi,597885.0,477505.0,120380.0,0.20134306764678825
2019,January,MO,Missouri,1218373.0,769079.0,449294.0,0.3687655586589657
2019,January,MT,Montana,227517.0,183248.0,44269.0,0.19457447135818423
2019,January,NE,Nebraska,342433.0,285594.0,56839.0,0.16598575487759648
2019,January,NV,Nevada,525363.0,327655.0,197708.0,0.37632646379741247
2019,January,NH,New Hampshire,294927.0,241163.0,53764.0,0.18229595798282286
2019,January,NJ,New Jersey,1597100.0,1125212.0,471888.0,0.29546553127543673
2019,January,NM,New Mexico,417131.0,265695.0,151436.0,0.3630418261888951
2019,January,NY,New York,3585779.0,2110354.0,1475425.0,0.4114656815157878
2019,January,NC,North Carolina,1967677.0,1242069.0,725608.0,0.3687637757619772
2019,January,ND,North Dakota,129317.0,105184.0,24133.0,0.18661892867913732
2019,January,OH,Ohio,2319438.0,1314675.0,1004763.0,0.43319243713347805
2019,January,OK,Oklahoma,733334.0,574516.0,158818.0,0.2165698031183608
2019,January,OR,Oregon,853539.0,463789.0,389750.0,0.4566282267125462
2019,January,PA,Pennsylvania,2709289.0,1554561.0,1154728.0,0.42621071432394253
2019,January,RI,Rhode Island,218327.0,118535.0,99792.0,0.4570758541087451
2019,January,SC,South Carolina,1064858.0,747717.0,317141.0,0.29782468648401944
2019,January,SD,South Dakota,173558.0,136311.0,37247.0,0.21460837299346616
2019,January,TN,Tennessee,1346444.0,809329.0,537115.0,0.3989137312803206
2019,January,TX,Texas,4105681.0,2468543.0,1637138.0,0.3987494401050642
2019,January,UT,Utah,395400.0,247388.0,148012.0,0.3743348507840162
2019,January,VT,Vermont,145316.0,128059.0,17257.0,0.1187549891271436
2019,January,VA,Virginia,1492158.0,1168017.0,324141.0,0.21722967675004926
2019,January,WA,Washington,1343988.0,889769.0,454219.0,0.33796358300818163
2019,January,WV,West Virginia,436425.0,290409.0,146016.0,0.33457295067881077
2019,January,WI,Wisconsin,1158495.0,655561.0,502934.0,0.43412703550727455
2019,January,WY,Wyoming,108246.0,103108.0,5138.0,0.04746595717162759
2019,January,AS,American Samoa,4527.0,4316.0,211.0,0.04660923348796112
2019,January,GU,Guam,17020.0,16917.0,103.0,0.006051703877790834
2019,January,MP,Northern Mariana Islands,2397.0,2386.0,11.0,0.00458906967042136
2019,January,PR,Puerto Rico,746588.0,163307.0,583281.0,0.7812622222698463
2019,January,VI,Virgin Islands,19687.0,19247.0,440.0,0.022349773962513333
2019,January,UK,Unknown,,,,
2019,January,FO,Foreign and Other Outlying Areas,473727.0,469681.0,4046.0,0.008540784038064117
2019,February,AL,Alabama,1040885.0,607953.0,432932.0,0.4159268314943534
2019,February,AK,Alaska,98312.0,96560.0,1752.0,0.017820815363333062
2019,February,AZ,Arizona,1314469.0,783982.0,530487.0,0.40357513185932875
2019,February,AR,Arkansas,634627.0,468459.0,166168.0,0.2618356924618713
2019,February,CA,California,6206149.0,3496158.0,2709991.0,0.43666225222758914
2019,February,CO,Colorado,899714.0,523005.0,376709.0,0.418698608668977
2019,February,CT,Connecticut,674033.0,399903.0,274130.0,0.4067011555814033
2019,February,DE,Delaware,206294.0,173232.0,33062.0,0.16026641589188245
2019,February,DC,District of Columbia,93187.0,75595.0,17592.0,0.18878169701782438
2019,February,FL,Florida,4520693.0,2451172.0,2069521.0,0.45778844084303005
2019,February,GA,Georgia,1710615.0,1035480.0,675135.0,0.3946738453714015
2019,February,HI,Hawaii,271139.0,146451.0,124688.0,0.45986744806169527
2019,February,ID,Idaho,330881.0,218971.0,111910.0,0.3382182718258226
2019,February,IL,Illinois,2212146.0,1612047.0,600099.0,0.271274590375138
2019,February,IN,Indiana,1250682.0,854966.0,395716.0,0.3164001720661207
2019,February,IA,Iowa,620014.0,480861.0,139153.0,0.22443525468779738
2019,February,KS,Kansas,530504.0,431812.0,98692.0,0.1860344125586235
2019,February,KY,Kentucky,923320.0,614720.0,308600.0,0.3342286531213447
2019,February,LA,Louisiana,862314.0,534381.0,327933.0,0.3802941851808042
2019,February,ME,Maine,336420.0,218868.0,117552.0,0.3494203673978955
2019,February,MD,Maryland,1025967.0,899550.0,126417.0,0.12321741342557802
2019,February,MA,Massachusetts,1318470.0,989834.0,328636.0,0.24925557653947378
2019,February,MI,Michigan,2047244.0,1195181.0,852063.0,0.41620002305538567
2019,February,MN,Minnesota,1010785.0,549573.0,461212.0,0.45629090261529404
2019,February,MS,Mississippi,598280.0,478378.0,119902.0,0.20041117871230862
2019,February,MO,Missouri,1219371.0,769178.0,450193.0,0.3692010060924854
2019,February,MT,Montana,227886.0,183645.0,44241.0,0.19413654195518812
2019,February,NE,Nebraska,342855.0,285854.0,57001.0,0.16625395575389013
2019,February,NV,Nevada,526199.0,328363.0,197836.0,0.3759718281486662
2019,February,NH,New Hampshire,295408.0,241369.0,54039.0,0.1829300492877647
2019,February,NJ,New Jersey,1599248.0,1126147.0,473101.0,0.2958271637669705
2019,February,NM,New Mexico,417678.0,265848.0,151830.0,0.3635096892821743
2019,February,NY,New York,3590906.0,2108486.0,1482420.0,0.4128261781288622
2019,February,NC,North Carolina,1970049.0,1242522.0,727527.0,0.36929386020347715
2019,February,ND,North Dakota,129577.0,105449.0,24128.0,0.18620588530371904
2019,February,OH,Ohio,2321439.0,1314628.0,1006811.0,0.4337012516805309
2019,February,OK,Oklahoma,733946.0,575072.0,158874.0,0.21646551653663892
2019,February,OR,Oregon,854988.0,464718.0,390270.0,0.4564625468427627
2019,February,PA,Pennsylvania,2711422.0,1555797.0,1155625.0,0.42620624897194165
2019,February,RI,Rhode Island,218544.0,118735.0,99809.0,0.4566997950069551
2019,February,SC,South Carolina,1066080.0,748062.0,318018.0,0.29830594326879784
2019,February,SD,South Dakota,173821.0,136567.0,37254.0,0.21432393094045024
2019,February,TN,Tennessee,1347680.0,809593.0,538087.0,0.3992691143298112
2019,February,TX,Texas,4112661.0,2472315.0,1640346.0,0.39885271360805086
2019,February,UT,Utah,396097.0,247906.0,148191.0,0.3741280544917028
2019,February,VT,Vermont,145572.0,128221.0,17351.0,0.11919187755887121
2019,February,VA,Virginia,1494565.0,1169025.0,325540.0,0.21781588622776527
2019,February,WA,Washington,1346460.0,890492.0,455968.0,0.33864206883234554
2019,February,WV,West Virginia,436529.0,290255.0,146274.0,0.3350842670246421
2019,February,WI,Wisconsin,1159936.0,656037.0,503899.0,0.4344196576362834
2019,February,WY,Wyoming,108524.0,103410.0,5114.0,0.04712321698426154
2019,February,AS,American Samoa,4521.0,4309.0,212.0,0.046892280468922805
2019,February,GU,Guam,17064.0,16963.0,101.0,0.005918893577121425
2019,February,MP,Northern Mariana Islands,2408.0,,,
2019,February,PR,Puerto Rico,746764.0,162678.0,584086.0,0.7821560760829391
2019,February,VI,Virgin Islands,19706.0,19265.0,441.0,0.02237897087181569
2019,February,UK,Unknown,,,,
2019,February,FO,Foreign and Other Outlying Areas,474124.0,470245.0,3879.0,0.00818140402088905
2019,March,AL,Alabama,1041972.0,607425.0,434547.0,0.41704287639207194
2019,March,AK,Alaska,98722.0,96983.0,1739.0,0.017615121249569498
2019,March,AZ,Arizona,1317074.0,785036.0,532038.0,0.4039545234360408
2019,March,AR,Arkansas,635037.0,468420.0,166617.0,0.26237368846224707
2019,March,CA,California,6220983.0,3503202.0,2717781.0,0.43687324012941364
2019,March,CO,Colorado,902162.0,524795.0,377367.0,0.418291836721121
2019,March,CT,Connecticut,675293.0,400163.0,275130.0,0.40742314817419994
2019,March,DE,Delaware,206719.0,173567.0,33152.0,0.16037229282262394
2019,March,DC,District of Columbia,93335.0,75641.0,17694.0,0.18957518615739005
2019,March,FL,Florida,4528317.0,2453316.0,2075001.0,0.4582278581645234
2019,March,GA,Georgia,1714330.0,1037378.0,676952.0,0.39487846563963763
2019,March,HI,Hawaii,271843.0,147006.0,124837.0,0.4592246259789658
2019,March,ID,Idaho,331633.0,219372.0,112261.0,0.33850973817442775
2019,March,IL,Illinois,2216161.0,1613857.0,602304.0,0.2717780883248103
2019,March,IN,Indiana,1252787.0,855602.0,397185.0,0.3170411251074604
2019,March,IA,Iowa,621065.0,481371.0,139694.0,0.2249265374799739
2019,March,KS,Kansas,531330.0,432545.0,98785.0,0.18592023789358778
2019,March,KY,Kentucky,924492.0,614551.0,309941.0,0.335255470031109
2019,March,LA,Louisiana,863712.0,534309.0,329403.0,0.38138059908858507
2019,March,ME,Maine,337113.0,218691.0,118422.0,0.3512828042822436
2019,March,MD,Maryland,1028238.0,901498.0,126740.0,0.12325940103361284
2019,March,MA,Massachusetts,1321242.0,992371.0,328871.0,0.248910494822296
2019,March,MI,Michigan,2051304.0,1197718.0,853586.0,0.4161187225296689
2019,March,MN,Minnesota,1013103.0,551524.0,461579.0,0.4556091532647717
2019,March,MS,Mississippi,598770.0,478778.0,119992.0,0.20039748150374936
2019,March,MO,Missouri,1220916.0,770003.0,450913.0,0.3693235243047024
2019,March,MT,Montana,228380.0,184095.0,44285.0,0.19390927401698924
2019,March,NE,Nebraska,343493.0,286260.0,57233.0,0.16662057159825674
2019,March,NV,Nevada,527343.0,329257.0,198086.0,0.3756302823778831
2019,March,NH,New Hampshire,296080.0,241777.0,54303.0,0.1834065117535801
2019,March,NJ,New Jersey,1602523.0,1127908.0,474615.0,0.2961673561003493
2019,March,NM,New Mexico,418677.0,266475.0,152202.0,0.36353083642043865
2019,March,NY,New York,3599245.0,2110937.0,1488308.0,0.41350561020436233
2019,March,NC,North Carolina,1973194.0,1243669.0,729525.0,0.3697178280493454
2019,March,ND,North Dakota,129933.0,105809.0,24124.0,0.18566491961241563
2019,March,OH,Ohio,2325457.0,1316444.0,1009013.0,0.4338987992467717
2019,March,OK,Oklahoma,734715.0,575469.0,159246.0,0.21674526857352852
2019,March,OR,Oregon,857019.0,466157.0,390862.0,0.45607156900838836
2019,March,PA,Pennsylvania,2716050.0,1559145.0,1156905.0,0.4259512895565251
2019,March,RI,Rhode Island,218975.0,119078.0,99897.0,0.456202762872474
2019,March,SC,South Carolina,1068049.0,749447.0,318602.0,0.2983027932239064
2019,March,SD,South Dakota,174217.0,136975.0,37242.0,0.21376788717518957
2019,March,TN,Tennessee,1349423.0,810365.0,539058.0,0.39947295992435283
2019,March,TX,Texas,4121302.0,2477372.0,1643930.0,0.3988860801756338
2019,March,UT,Utah,397237.0,248714.0,148523.0,0.3738901461847713
2019,March,VT,Vermont,145876.0,128450.0,17426.0,0.11945762154158326
2019,March,VA,Virginia,1497709.0,1170916.0,326793.0,0.21819525688902183
2019,March,WA,Washington,1349961.0,892527.0,457434.0,0.3388497889939043
2019,March,WV,West Virginia,436992.0,290254.0,146738.0,0.3357910442296426
2019,March,WI,Wisconsin,1162714.0,657503.0,505211.0,0.43451012028753416
2019,March,WY,Wyoming,108884.0,103783.0,5101.0,0.04684802174791521
2019,March,AS,American Samoa,4545.0,4331.0,214.0,0.047084708470847086
2019,March,GU,Guam,17109.0,17011.0,98.0,0.005727979426033082
2019,March,MP,Northern Mariana Islands,2426.0,,,
2019,March,PR,Puerto Rico,747439.0,162486.0,584953.0,0.7826096845361293
2019,March,VI,Virgin Islands,19716.0,19282.0,434.0,0.0220125786163522
2019,March,UK,Unknown,,,,
2019,March,FO,Foreign and Other Outlying Areas,474860.0,471141.0,3719.0,0.00783178199890494
2019,April,AL,Alabama,1042606.0,606705.0,435901.0,0.41808794501470353
2019,April,AK,Alaska,99083.0,97360.0,1723.0,0.017389461360677413
2019,April,AZ,Arizona,1318844.0,786062.0,532782.0,0.40397651276420865
2019,April,AR,Arkansas,635240.0,468089.0,167151.0,0.2631304703734022
2019,April,CA,California,6233257.0,3508837.0,2724420.0,0.437078079726217
2019,April,CO,Colorado,904267.0,526338.0,377929.0,0.4179396129682937
2019,April,CT,Connecticut,676303.0,400096.0,276207.0,0.40840717843924984
2019,April,DE,Delaware,207042.0,173788.0,33254.0,0.16061475449425722
2019,April,DC,District of Columbia,93492.0,75633.0,17859.0,0.19102169169554614
2019,April,FL,Florida,4534600.0,2454072.0,2080528.0,0.45881180258457194
2019,April,GA,Georgia,1717128.0,1037741.0,679387.0,0.39565309050926895
2019,April,HI,Hawaii,272369.0,147325.0,125044.0,0.4590977681013625
2019,April,ID,Idaho,332265.0,219379.0,112886.0,0.3397468887785352
2019,April,IL,Illinois,2219422.0,1617281.0,602141.0,0.2713053218360456
2019,April,IN,Indiana,1254128.0,855639.0,398489.0,0.31774188918515495
2019,April,IA,Iowa,621747.0,481492.0,140255.0,0.22558210976490436
2019,April,KS,Kansas,531864.0,432908.0,98956.0,0.18605508175022187
2019,April,KY,Kentucky,925023.0,613591.0,311432.0,0.33667487186805084
2019,April,LA,Louisiana,864503.0,533931.0,330572.0,0.3823838667997682
2019,April,ME,Maine,337545.0,218143.0,119402.0,0.35373653883185946
2019,April,MD,Maryland,1030063.0,903313.0,126750.0,0.1230507260235539
2019,April,MA,Massachusetts,1323631.0,992603.0,331028.0,0.25009084858242214
2019,April,MI,Michigan,2054009.0,1198251.0,855758.0,0.4166281647256658
2019,April,MN,Minnesota,1015142.0,552584.0,462558.0,0.45565842020131175
2019,April,MS,Mississippi,599173.0,478980.0,120193.0,0.20059815779415963
2019,April,MO,Missouri,1221858.0,769855.0,452003.0,0.3699308757646142
2019,April,MT,Montana,228745.0,184468.0,44277.0,0.1935648866641894
2019,April,NE,Nebraska,344060.0,286634.0,57426.0,0.16690693483694705
2019,April,NV,Nevada,528266.0,329845.0,198421.0,0.3756081216659789
2019,April,NH,New Hampshire,296696.0,242073.0,54623.0,0.18410426834200663
2019,April,NJ,New Jersey,1605134.0,1128906.0,476228.0,0.29669049437617045
2019,April,NM,New Mexico,419393.0,266630.0,152763.0,0.3642478534453365
2019,April,NY,New York,3606316.0,2112287.0,1494029.0,0.41428122216688723
2019,April,NC,North Carolina,1975544.0,1244064.0,731480.0,0.3702676326115743
2019,April,ND,North Dakota,130219.0,106093.0,24126.0,0.18527250247659713
2019,April,OH,Ohio,2328092.0,1317299.0,1010793.0,0.4341722749788239
2019,April,OK,Oklahoma,735134.0,575504.0,159630.0,0.21714408529601406
2019,April,OR,Oregon,858542.0,467098.0,391444.0,0.45594041992121526
2019,April,PA,Pennsylvania,2719074.0,1560628.0,1158446.0,0.426044307731235
2019,April,RI,Rhode Island,219314.0,119411.0,99903.0,0.4555249550872265
2019,April,SC,South Carolina,1069396.0,750040.0,319356.0,0.29863212505002823
2019,April,SD,South Dakota,174514.0,137257.0,37257.0,0.2134900351834237
2019,April,TN,Tennessee,1350618.0,810496.0,540122.0,0.3999073016944836
2019,April,TX,Texas,4128736.0,2480838.0,1647898.0,0.39912893437604147
2019,April,UT,Utah,398138.0,249321.0,148817.0,0.37378245733891263
2019,April,VT,Vermont,146194.0,128698.0,17496.0,0.11967659411466955
2019,April,VA,Virginia,1500285.0,1172211.0,328074.0,0.21867445185414772
2019,April,WA,Washington,1352770.0,894239.0,458531.0,0.33895710283344543
2019,April,WV,West Virginia,437171.0,289998.0,147173.0,0.33664858830983757
2019,April,WI,Wisconsin,1164760.0,658478.0,506282.0,0.43466636903739825
2019,April,WY,Wyoming,109134.0,104079.0,5055.0,0.046319203914453794
2019,April,AS,American Samoa,4540.0,4325.0,215.0,0.0473568281938326
2019,April,GU,Guam,17170.0,17074.0,96.0,0.005591147350029121
2019,April,MP,Northern Mariana Islands,2442.0,2431.0,11.0,0.0045045045045045045
2019,April,PR,Puerto Rico,747944.0,161796.0,586148.0,0.783678992010097
2019,April,VI,Virgin Islands,19762.0,19331.0,431.0,0.021809533448031576
2019,April,UK,Unknown,,,,
2019,April,FO,Foreign and Other Outlying Areas,475496.0,471903.0,3593.0,0.007556320137288221
2019,May,AL,Alabama,1043395.0,605726.0,437669.0,0.41946626157878847
2019,May,AK,Alaska,99509.0,97811.0,1698.0,0.01706378317539117
2019,May,AZ,Arizona,1320939.0,786889.0,534050.0,0.4042957320512151
2019,May,AR,Arkansas,635739.0,467898.0,167841.0,0.26400928682997266
2019,May,CA,California,6248087.0,3517207.0,2730880.0,0.43707457978738135
2019,May,CO,Colorado,906888.0,528069.0,378819.0,0.41771310238971077
2019,May,CT,Connecticut,677636.0,398319.0,279317.0,0.4121932719040901
2019,May,DE,Delaware,207471.0,174024.0,33447.0,0.16121289240423964
2019,May,DC,District of Columbia,93700.0,75591.0,18109.0,0.19326574172892208
2019,May,FL,Florida,4541821.0,2453859.0,2087962.0,0.4597191302783619
2019,May,GA,Georgia,1720282.0,1037827.0,682455.0,0.39671112061859626
2019,May,HI,Hawaii,272972.0,147632.0,125340.0,0.45916797327198394
2019,May,ID,Idaho,333046.0,219390.0,113656.0,0.3412621679888064
2019,May,IL,Illinois,2223632.0,1619387.0,604245.0,0.27173785950193197
2019,May,IN,Indiana,1255957.0,855851.0,400106.0,0.3185666388260108
2019,May,IA,Iowa,622751.0,481883.0,140868.0,0.226202768040517
2019,May,KS,Kansas,532759.0,433497.0,99262.0,0.18631689000091975
2019,May,KY,Kentucky,926046.0,612896.0,313150.0,0.33815814765141256
2019,May,LA,Louisiana,865648.0,533473.0,332175.0,0.3837298763469678
2019,May,ME,Maine,338166.0,217658.0,120508.0,0.3563575285510666
2019,May,MD,Maryland,1032163.0,905180.0,126983.0,0.12302611118592703
2019,May,MA,Massachusetts,1326243.0,994158.0,332085.0,0.25039528955100987
2019,May,MI,Michigan,2057568.0,1199312.0,858256.0,0.4171215726527629
2019,May,MN,Minnesota,1017649.0,553859.0,463790.0,0.45574652950083966
2019,May,MS,Mississippi,599690.0,478825.0,120865.0,0.20154579866264236
2019,May,MO,Missouri,1223120.0,769657.0,453463.0,0.3707428543397214
2019,May,MT,Montana,229264.0,184920.0,44344.0,0.19341894060995185
2019,May,NE,Nebraska,344728.0,287036.0,57692.0,0.16735513216216844
2019,May,NV,Nevada,529381.0,330579.0,198802.0,0.3755367117444714
2019,May,NH,New Hampshire,297416.0,242381.0,55035.0,0.18504384431234366
2019,May,NJ,New Jersey,1608706.0,1130509.0,478197.0,0.2972556825175016
2019,May,NM,New Mexico,420285.0,267154.0,153131.0,0.3643503812888873
2019,May,NY,New York,3614555.0,2114093.0,1500462.0,0.41511666028044947
2019,May,NC,North Carolina,1978390.0,1244398.0,733992.0,0.37100470584667333
2019,May,ND,North Dakota,130534.0,106417.0,24117.0,0.18475646191796774
2019,May,OH,Ohio,2331755.0,1318388.0,1013367.0,0.4345941147333232
2019,May,OK,Oklahoma,736047.0,575756.0,160291.0,0.21777277809705087
2019,May,OR,Oregon,860394.0,468300.0,392094.0,0.4557144749963389
2019,May,PA,Pennsylvania,2723564.0,1563000.0,1160564.0,0.42611959917226105
2019,May,RI,Rhode Island,219731.0,119706.0,100025.0,0.45521569555501956
2019,May,SC,South Carolina,1071246.0,750285.0,320961.0,0.29961465433709905
2019,May,SD,South Dakota,174837.0,137521.0,37316.0,0.21343308338623976
2019,May,TN,Tennessee,1352244.0,810933.0,541311.0,0.4003057140575222
2019,May,TX,Texas,4137319.0,2484555.0,1652764.0,0.3994770526517293
2019,May,UT,Utah,399196.0,250035.0,149161.0,0.3736535436226816
2019,May,VT,Vermont,146541.0,128931.0,17610.0,0.12017114664155425
2019,May,VA,Virginia,1503304.0,1173620.0,329684.0,0.21930627471223385
2019,May,WA,Washington,1356159.0,895713.0,460446.0,0.33952213567878103
2019,May,WV,West Virginia,437465.0,289777.0,147688.0,0.337599579394923
2019,May,WI,Wisconsin,1167278.0,659506.0,507772.0,0.43500520013227356
2019,May,WY,Wyoming,109440.0,104419.0,5021.0,0.045879020467836255
2019,May,AS,American Samoa,4547.0,4333.0,214.0,0.0470639982405982
2019,May,GU,Guam,17218.0,17122.0,96.0,0.005575560459983738
2019,May,MP,Northern Mariana Islands,2466.0,2455.0,11.0,0.004460665044606651
2019,May,PR,Puerto Rico,748644.0,161908.0,586736.0,0.7837316534961878
2019,May,VI,Virgin Islands,19809.0,19378.0,431.0,0.021757786864556514
2019,May,UK,Unknown,,,,
2019,May,FO,Foreign and Other Outlying Areas,476038.0,472559.0,3479.0,0.007308240098479533
2019,June,AL,Alabama,1044733.0,604772.0,439961.0,0.42112290891548365
2019,June,AK,Alaska,99945.0,98271.0,1674.0,0.01674921206663665
2019,June,AZ,Arizona,1323331.0,787716.0,535615.0,0.40474756504608445
2019,June,AR,Arkansas,636555.0,467962.0,168593.0,0.2648522122990158
2019,June,CA,California,6264275.0,3525736.0,2738539.0,0.4371677488616001
2019,June,CO,Colorado,909530.0,529656.0,379874.0,0.4176596703792068
2019,June,CT,Connecticut,679190.0,398223.0,280967.0,0.4136795300284162
2019,June,DE,Delaware,207948.0,174267.0,33681.0,0.16196837670956202
